,Unnamed: 0,placeID,name,vicinity,lat,lng,types,place_type_1,place_type_2
1110,1110,ChIJkwE03rfSJIgRyVtPRFcCjXQ,Professional Plaza Med Clinic,"2395 West Grand Boulevard, Detroit",42.361888,-83.097059,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
1117,1117,ChIJHQe1T0DNJIgRuEQYskbC2WE,Irwin & Co. Real Estate . Insurance . Travel,"Grand Srv Road, Detroit",42.3612898,-83.0983807,"['real_estate_agency', 'point_of_interest', 'establishment']",[,'
1119,1119,ChIJMSuyU0DNJIgR8bPFLxEffRw,C B Irwin Insurance,"2357 West Grand Boulevard, Detroit",42.361402500000004,-83.0983131,"['insurance_agency', 'point_of_interest', 'establishment']",[,'
1128,1128,ChIJgfdNsUHNJIgRnu0mdUd2DEE,Grand Blvd & LaSalle,United States,42.361441000000006,-83.09749000000001,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1131,1131,ChIJ5cpxukHNJIgRbNYaPXbg1M0,W Grand Blvd & 16th,United States,42.36133299999999,-83.09716,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1134,1134,ChIJ_9qsx0HNJIgR0EbMr0MamDw,Dr. Stanley Frencher MD,"2395 West Grand Boulevard, Detroit",42.361888,-83.097059,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
1135,1135,ChIJi7TKuUHNJIgROMLuQ2DjFTM,"Ann D. Garvin, CNM","2395 West Grand Boulevard, Detroit",42.361888,-83.097059,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
1136,1136,ChIJi7TKuUHNJIgRevfLO6BAisk,"Dr. David A. Aprahamian, DO","2395 West Grand Boulevard, Detroit",42.361888,-83.097059,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
1137,1137,ChIJi7TKuUHNJIgR3gdYSF24OVc,"Edna R. Jackson, RN","2395 West Grand Boulevard, Detroit, MI 48208, Detroit",42.361888,-83.097059,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
1138,1138,ChIJi7TKuUHNJIgR-gF7vAFx0N8,"Elizabeth Gale Cuevas, NP","2395 West Grand Boulevard, Detroit",42.361888,-83.097059,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
1139,1139,ChIJB9T4CkHNJIgRPuk5C4vpPyI,Ferry Park & 16 th,United States,42.360358000000005,-83.096685,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1143,1143,ChIJWSofkWrNJIgRC1Wc76G-3Oc,Promote Independence,"Lamothe Avenue, Detroit",42.36384979999999,-83.09877999999998,"['health', 'point_of_interest', 'establishment']",[,'
1146,1146,ChIJD9fE8mrNJIgRoYJ1fLIUo9Y,Medx Mi,"7620 La Salle Boulevard, Detroit",42.364317,-83.098415,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
1153,1153,ChIJheW3-mrNJIgRELUH4jD3Zws,Design House Inc,"2309 South La Salle Gardens, Detroit",42.364959999999996,-83.0985,"['general_contractor', 'point_of_interest', 'establishment']",[,'
1170,1170,ChIJ7ZKesWvNJIgRX4dwBunE5hw,14th & LaSalle Gardens South,United States,42.365778000000006,-83.097043,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1174,1174,ChIJYYBYvGvNJIgRGCv57Zg39R8,Thirkell Elementary School,"7724 14th Street, Detroit",42.3668409,-83.09648949999998,"['school', 'point_of_interest', 'establishment']",[,'
1177,1177,ChIJYYBYvGvNJIgRBF7s9VMLLaI,Board of Education,"7724 14th Street, Detroit",42.366879,-83.0965259,"['school', 'point_of_interest', 'establishment']",[,'
1181,1181,ChIJ__kInWvNJIgRoAmYlOXh-yE,14th & LaSalle Gardens North,United States,42.367146999999996,-83.09774999999998,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1182,1182,ChIJywXRnGzNJIgRrAP76UGYSSU,14th & Virgina Park,United States,42.36813100000001,-83.098568,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1185,1185,ChIJYYBYvGvNJIgRZ5fHMow1HGk,"Peggy A. Martin-Abram, MSW",Detroit,42.3668737,-83.0965684,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
1208,1208,ChIJlaMGdHLNJIgRzlBAFUWvu34,Lee Beauty Supply Corporation,"8679 Rosa Parks Boulevard, Detroit",42.37269329999999,-83.0979098,"['store', 'point_of_interest', 'establishment']",[,'
1209,1209,ChIJR9Gbxm3NJIgRXd7hvyvZ1hE,Joseph Walker Williams Center,"8431 Rosa Parks Boulevard, Detroit",42.3707679,-83.09718389999998,"['point_of_interest', 'establishment']",[,'
1211,1211,ChIJiYGydXLNJIgRyeCQFEw9VWs,Rosa Parks Medical Pharmacy,"8665 Rosa Parks Boulevard, Detroit",42.3716368,-83.097719,"['pharmacy', 'store', 'health', 'point_of_interest', 'establishment']",[,'
1213,1213,ChIJlcI1jW3NJIgR05T129jPb28,Family Foods Super Store,"8665 Rosa Parks Boulevard, Detroit",42.3716679,-83.0980297,"['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",[,'
1214,1214,ChIJ44s1jW3NJIgRuWlNkCBmDB8,Family Dollar,"8667 Rosa Parks Boulevard, Detroit",42.3720927,-83.09829239999998,"['supermarket', 'grocery_or_supermarket', 'clothing_store', 'store', 'food', 'point_of_interest', 'establishment']",[,'
1215,1215,ChIJozMuim3NJIgRFFYGfymhM8w,Western Union,"8665 Rosa Parks Boulevard, Detroit",42.37175069999999,-83.0980934,"['finance', 'point_of_interest', 'establishment']",[,'
1216,1216,ChIJechJjW3NJIgReqI4w4tOUIc,Cardtronics ATM,"8667 Rosa Parks Boulevard, Detroit",42.372142200000006,-83.098287,"['atm', 'finance', 'point_of_interest', 'establishment']",[,'
1217,1217,ChIJp6tMjW3NJIgRoZlMOEzgaTE,Fu Lin,"8677 Rosa Parks Boulevard, Detroit",42.372577099999994,-83.0980804,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",[,'
1240,1240,ChIJ2-CwcHLNJIgRJlcMkwjc0fY,Comerica Bank,"8683 Rosa Parks Boulevard, Detroit",42.37291870000001,-83.0974026,"['atm', 'finance', 'point_of_interest', 'establishment']",[,'
1242,1242,ChIJq01JdHLNJIgRxiAhlSGBMJI,Virginia Park Community,"8671 Rosa Parks Boulevard, Detroit",42.3724636,-83.096722,"['point_of_interest', 'establishment']",[,'
1246,1246,ChIJnypIjW3NJIgRG5_I9_CbeX4,Comerica Bank - ATM,"8683 Rosa Parks Boulevard, Detroit",42.37291870000001,-83.0974026,"['atm', 'finance', 'point_of_interest', 'establishment']",[,'
1247,1247,ChIJPXbLi3LNJIgRiRo0cbUmkMo,Virginia Park Town Homes,"2231, 1909 Gladstone Street, Detroit",42.373560600000005,-83.09770019999998,"['point_of_interest', 'establishment']",[,'
1248,1248,ChIJldo0e3LNJIgRx5rfGphNim4,Rosa Parks Blvd & Blaine,United States,42.373389,-83.097436,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1249,1249,ChIJe8VDenLNJIgRmm39D1Of3EE,Boykins Cuts,"1904 Blaine Street, Detroit",42.37318239999999,-83.09728359999998,"['beauty_salon', 'point_of_interest', 'establishment']",[,'
1252,1252,ChIJO2YijW3NJIgR0Hw8N-qJZtQ,Rosa Parks Blvd and Pingree,United States,42.37224399999999,-83.09660600000001,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1253,1253,ChIJbRvZjG3NJIgR8dTia0hGbsk,Rosa Parks Blvd & Pingree,United States,42.372279999999996,-83.09658200000001,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1262,1262,ChIJBcJq-3LNJIgRr4Cz7HVzM98,Rosa Parks Blvd & Hazelwood,United States,42.374911,-83.09844799999998,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1267,1267,ChIJGTcgCnPNJIgRNef7Yy1QL9I,Cliffton's Barber Shop,"1706 Taylor Street, Detroit",42.376185,-83.09795600000001,"['hair_care', 'health', 'point_of_interest', 'establishment']",[,'
1287,1287,ChIJO3CoiXPNJIgReuWDtJAuOsA,Clairmount & Woodrow Wilson,United States,42.377503000000004,-83.09698999999998,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1288,1288,ChIJZT6viXPNJIgRT1MXw5Dx-iw,Daisy L Donovon Real Estate Co,"1616 Clairmount Avenue, Detroit",42.377519899999996,-83.096994,"['real_estate_agency', 'point_of_interest', 'establishment']",[,'
1291,1291,ChIJ9_XjinPNJIgR3aSIsteUTdw,Clairmount & Woodrow Wilson,United States,42.377494,-83.09663549999998,"['transit_station', 'point_of_interest', 'establishment']",[,'
1309,1309,ChIJs3_qanTNJIgR2jjeV64Fvj4,Behold Brows,"1532 Atkinson Street, Detroit",42.378764000000004,-83.096611,"['point_of_interest', 'establishment']",[,'
1310,1310,ChIJu84UR3TNJIgRol5D7pn60-Y,Ross Cleaning,"1517 Edison Street, Detroit",42.37924599999999,-83.09661190000001,"['point_of_interest', 'establishment']",[,'
1316,1316,ChIJt4rkenXNJIgRJkyptWNgm0E,Final Finshes Inc,"1507 West Boston Boulevard, Detroit",42.38214900000001,-83.098423,"['point_of_interest', 'establishment']",[,'
1319,1319,ChIJI-aDdnXNJIgRBDnK3Y1wlvw,Sewell Home Improvement,"1506 Chicago Boulevard, Detroit",42.381643800000006,-83.09809159999998,"['point_of_interest', 'establishment']",[,'
1321,1321,ChIJ49JNmHXNJIgRhLmZRgt1Ol0,Boston Edison,Detroit,42.380993700000005,-83.0989936,"['neighborhood', 'political']",[,'
1328,1328,ChIJZwEXSp7NJIgRnvF-yC8cTg4,Ziecor Inc,"1415 Glynn Court, Detroit",42.38387099999999,-83.097584,"['point_of_interest', 'establishment']",[,'
1340,1340,ChIJo7YEEJ_NJIgR7xVfmFQrlcY,Byron & Collingwood,United States,42.385647600000006,-83.09858009999998,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1341,1341,ChIJ11Rm_57NJIgRhPzGtgyN7B0,Calvert & Byron,United States,42.38506100000001,-83.097627,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1352,1352,ChIJddb8G5nNJIgR7PooUTUcEfw,Mobil,"11567 Hamilton Avenue, Detroit",42.38905399999999,-83.09752040000001,"['gas_station', 'point_of_interest', 'establishment']",[,'
1353,1353,ChIJZyalqpnNJIgRCXmHcoBbPTg,Sunoco Gas Station,"11731 Hamilton Avenue, Highland Park",42.38959499999999,-83.0978698,"['gas_station', 'convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",[,'
1354,1354,ChIJhfsQF5nNJIgRP7BsWOBTj6w,Hamilton Petro Mart Inc,"11643 Hamilton Avenue, Detroit",42.38884119999999,-83.097169,"['gas_station', 'convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",[,'
1358,1358,ChIJX2MPA5nNJIgR0BY9oXl6U_k,Hamilton & Webb,United States,42.389444,-83.097657,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1360,1360,ChIJC15dAJnNJIgR-G-5m9H7ztA,"Global Cash Network, Inc.","11731 Hamilton Avenue, Highland Park",42.3896783,-83.09798889999998,"['atm', 'finance', 'point_of_interest', 'establishment']",[,'
1361,1361,ChIJ7Un6A5nNJIgRJXVCZSaiCcU,Hamilton & Webb,United States,42.389587,-83.09755899999998,"['transit_station', 'point_of_interest', 'establishment']",[,'
1362,1362,ChIJU9zcBpnNJIgRtPwbycznDrU,Hamilton & Webb,United States,42.38973,-83.097461,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1363,1363,ChIJPVxdAJnNJIgRC8V2OeKaknQ,Webb Operating Co,"11731 Hamilton Avenue, Highland Park",42.38997379999999,-83.09781679999998,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",[,'
1364,1364,ChIJrRK2VpjNJIgR-x4NF1pL7qo,Fellowship For Christ,Highland Park,42.3902509,-83.09828189999998,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",[,'
1367,1367,ChIJSTvbT5jNJIgRCklto-BVIaM,Shep's Barber & Beauty Shop,"11833 Hamilton Avenue, Highland Park",42.39060409999999,-83.09854899999998,"['hair_care', 'health', 'point_of_interest', 'establishment']",[,'
1368,1368,ChIJ9X8eRZjNJIgRxOeDCYpMyxE,Healing Spring Mssnry Baptist Church,Highland Park,42.3903,-83.098,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",[,'
1372,1372,ChIJ6edjrpnNJIgREfaLzGSGXAc,Wings of Truth Gospel Church,"252 Tuxedo Street, Highland Park",42.39057409999999,-83.0975745,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",[,'
1379,1379,ChIJ6edjrpnNJIgRpqFPbeeDdz0,John Smettler Memorial Building,"252 Tuxedo Street, Highland Park",42.39057409999999,-83.0975745,"['point_of_interest', 'establishment']",[,'
1382,1382,ChIJORJ7PZjNJIgResvRgQn_j1Y,Hamilton & Monterey,United States,42.391735,-83.099182,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1383,1383,ChIJl3y_IpjNJIgRx3eLol36Hg0,Hamilton & Monterey,United States,42.391918,-83.0991265,"['transit_station', 'point_of_interest', 'establishment']",[,'
1388,1388,ChIJsyYzGpjNJIgRmXvkvasn39w,Iam Supper Club,"12111 Hamilton Avenue, Highland Park",42.392031,-83.099598,"['point_of_interest', 'establishment']",[,'
1389,1389,ChIJdyUxIpjNJIgRrmfMvHIedDI,Hamilton & Monterey,United States,42.39210099999999,-83.099071,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1391,1391,ChIJoVW0JJIyO4gRmqrjCNCIbN4,The Church of Jesus Christ,"4720 Porter Street, Detroit",42.31560340000001,-83.09596850000001,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",[,'
1405,1405,ChIJl1LbeZEyO4gRJqJ5ArID85Q,Iglesia Luterana Pan De Vida,"1450 Mc Kinstry Street, Detroit",42.3166839,-83.0945564,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",[,'
1407,1407,ChIJqTNLeZEyO4gRfNPGsv07jpE,Cooper's,"1444 Mc Kinstry Street, Detroit",42.3165227,-83.09484909999998,"['health', 'point_of_interest', 'establishment']",[,'
1408,1408,ChIJ6yKdfJEyO4gRFn0WGAy3yUw,Latino Mission Society,"1450 Mc Kinstry Street, Detroit",42.31680770000001,-83.0948646,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",[,'
1409,1409,ChIJW4PUepEyO4gRnRkQQ3zbMT8,STARVING ELECTRICIAN,"1450 Mc Kinstry Street #5, Detroit",42.3168744,-83.09466239999998,"['point_of_interest', 'establishment']",[,'
1411,1411,ChIJtchldFMzO4gRMHbdPScRWrE,Greater Detroit Institute of Martial Arts,"1444 Mc Kinstry Street, Detroit",42.3165227,-83.09484909999998,"['health', 'point_of_interest', 'establishment']",[,'
1416,1416,ChIJ44FPGpQyO4gRFHecce-pqqE,Summer in the City,"1655 Clark Avenue, Detroit",42.319575799999996,-83.0957032,"['point_of_interest', 'establishment']",[,'
1426,1426,ChIJB7yGF5QyO4gRwP4ucCVBGv0,Petro America,"4415 Vernor Highway, Detroit",42.32000959999999,-83.09604449999998,"['gas_station', 'atm', 'car_repair', 'finance', 'point_of_interest', 'establishment']",[,'
1427,1427,ChIJB7yGF5QyO4gR_tGykeviOKQ,Citgo,"4415 Vernor Highway, Detroit",42.31994919999999,-83.0959005,"['gas_station', 'point_of_interest', 'establishment']",[,'
1434,1434,ChIJ7y6lFpQyO4gReuUTuTMV2bA,Lupe Barber Shop,"4433 Vernor Highway, Detroit",42.319859,-83.09635300000001,"['hair_care', 'health', 'point_of_interest', 'establishment']",[,'
1453,1453,ChIJ4wPUGZQyO4gRl9jmPWEwL-c,Mexicantown Deli Pizza Chicken Subs,Detroit,42.31984479999999,-83.09583620000001,"['restaurant', 'food', 'point_of_interest', 'establishment']",[,'
1454,1454,ChIJB7yGF5QyO4gRjQyP6iZnayM,"ATM International Services, LLC","4415 Vernor Highway, Detroit",42.319878,-83.095866,"['atm', 'finance', 'point_of_interest', 'establishment']",[,'
1455,1455,ChIJB7yGF5QyO4gRK4lU8KIJ78U,ATM (Petro America),"4415 Vernor Highway, Detroit",42.31988800000001,-83.095873,"['atm', 'finance', 'point_of_interest', 'establishment']",[,'
1464,1464,ChIJed9wO5QyO4gRos2jkFe1FsA,Vernor & Clark,United States,42.32038000000001,-83.095998,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1465,1465,ChIJBbehJJQyO4gRjcT2E62h91E,Vernor & Clark,United States,42.3203305,-83.095778,"['transit_station', 'point_of_interest', 'establishment']",[,'
1466,1466,ChIJ0ajpJJQyO4gRh9MSRwA3Vj0,M-Town Liquor,Detroit,42.3204214,-83.0957627,"['liquor_store', 'store', 'point_of_interest', 'establishment']",[,'
1467,1467,ChIJRZXoJJQyO4gRf7hsxI-w0Hg,Kens Party Store/M Town Liquor,"4342 Vernor Highway, Detroit",42.320428,-83.0957565,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",[,'
1468,1468,ChIJ77s_JJQyO4gRRmEFbz7_lik,Kim's Party Store,"4342 Vernor Highway, Detroit",42.320428,-83.0957564,"['grocery_or_supermarket', 'liquor_store', 'store', 'food', 'point_of_interest', 'establishment']",[,'
1469,1469,ChIJsWv6I5QyO4gRsVxpelglB2g,Vernor & Clark,United States,42.3203229,-83.09547090000001,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1472,1472,ChIJ7ZWNhpYyO4gRITaxhSTFGjI,Armando's Mexican Restaurant,"4242 W Vernor Hwy, Detroit",42.3208956,-83.09476509999998,"['restaurant', 'food', 'point_of_interest', 'establishment']",[,'
1473,1473,ChIJ3UP1gpYyO4gRdUrOSurmAss,Mexican Town Bakery,"4300 Vernor Highway, Detroit",42.320744,-83.095182,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",[,'
1490,1490,ChIJccQaiZYyO4gRxgdlQo0zX28,SW Solutions Adult Learning,"4214 Vernor Highway, Detroit",42.3209619,-83.09434530000001,"['point_of_interest', 'establishment']",[,'
1491,1491,ChIJIXs2iJYyO4gRO3CSZBv14_c,AURA AURA,"4200 W Vernor Hwy., Rear Unit on Scotten, Detroit",42.3210844,-83.09437009999998,"['health', 'point_of_interest', 'establishment']",[,'
1512,1512,ChIJAzG2JZQyO4gR_7o_dcoqJwk,Ice Cream La Michoacana,"4336 Vernor Highway, Detroit",42.320488899999994,-83.0956077,"['store', 'food', 'point_of_interest', 'establishment']",[,'
1516,1516,ChIJReN_gpYyO4gRwut0QT7t4KM,Cruz Creative Studio,"4300 Vernor Highway, Detroit",42.3207436,-83.09518229999998,"['point_of_interest', 'establishment']",[,'
1526,1526,ChIJIXs2iJYyO4gRzWWVQCNsgws,Grey Area,"4200 W Vernor Hwy. Rear Unit on Scotten, Detroit",42.3210844,-83.09437009999998,"['art_gallery', 'furniture_store', 'clothing_store', 'electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",[,'
1528,1528,ChIJHbShiZYyO4gR53tukUUMU2o,Next Level Tax Service,Detroit,42.3210047,-83.0942693,"['accounting', 'finance', 'point_of_interest', 'establishment']",[,'
1529,1529,ChIJbVLcBJkzO4gR8AEEAl91_DU,"Merced Law, PLLC","1981 Scotten Avenue, Detroit",42.32193509999999,-83.0949546,"['lawyer', 'point_of_interest', 'establishment']",[,'
1538,1538,ChIJ4WNB9pUyO4gRFDWuPUI1IRM,Whitfield's Transmission,"4201 Toledo Street, Detroit",42.323613,-83.09609300000001,"['car_repair', 'point_of_interest', 'establishment']",[,'
1540,1540,ChIJVVVVVfQyO4gRsVeE7Y0JAw8,First Latin American Baptist Church,"2004 Scotten Avenue, Detroit",42.322502,-83.0948473,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",[,'
1541,1541,ChIJybXsA74yO4gRZMqEYdXLX5M,Beer Wine Deli Lottery,Detroit,42.32393139999999,-83.0956033,"['store', 'point_of_interest', 'establishment']",[,'
1553,1553,ChIJW2JJR7wyO4gRiHaPMx3omEw,Boulevard & Trumbull Towing,"2411 Vinewood, Detroit",42.326013,-83.0953717,"['moving_company', 'storage', 'point_of_interest', 'establishment']",[,'
1572,1572,ChIJW2JJR7wyO4gRe1-GHvp5PcA,Javion & Sams 24 Hour Towing,"2416 Hubbard Street, Detroit",42.32565809999999,-83.09410869999998,"['point_of_interest', 'establishment']",[,'
1580,1580,ChIJMSw7iLsyO4gR4qvE2gT9QJc,Grand Lofts,"727 West Grand Boulevard, Detroit",42.3280195,-83.0940353,"['point_of_interest', 'establishment']",[,'
1581,1581,ChIJSZesDbwyO4gR63Dkb5RXHSw,Sivad Weddings,"727 West Grand Boulevard, Detroit",42.3280195,-83.0940353,"['point_of_interest', 'establishment']",[,'
1585,1585,ChIJB9eIb7kyO4gRo2F_WoOZj6A,Universal Glass & Metals Incorporated,"3000 Vinewood Street, Detroit",42.3303277,-83.09587479999998,"['point_of_interest', 'establishment']",[,'
1586,1586,ChIJrdDDfbkyO4gRzy4fR8NVHuo,Universal Glass & Metal Inc,"815 West Grand Boulevard, Detroit",42.33066759999999,-83.0953109,"['point_of_interest', 'establishment']",[,'
1587,1587,ChIJrdDDfbkyO4gRAFy83KCf7Pg,L D J Associates Inc,"815 West Grand Boulevard, Detroit",42.3306479,-83.09528200000003,"['point_of_interest', 'establishment']",[,'
1588,1588,ChIJO2d_nbkyO4gRxm0q5kkFbyk,The Rock Auto Group LLC,"3833 Michigan Avenue, Detroit",42.331069,-83.09602199999998,"['car_dealer', 'store', 'point_of_interest', 'establishment']",[,'
1589,1589,ChIJrdDDfbkyO4gRuLywrGMnArQ,Capital Construction Inc,"815 West Grand Boulevard, Detroit",42.3306479,-83.09528200000003,"['general_contractor', 'point_of_interest', 'establishment']",[,'
1591,1591,ChIJrdDDfbkyO4gRVKX__W_iAZY,First Care Physical Therapy,"815 West Grand Boulevard, Detroit",42.3306479,-83.09528200000003,"['physiotherapist', 'health', 'point_of_interest', 'establishment']",[,'
1592,1592,ChIJIQVsm7kyO4gRqc-K7SSUcbE,Michigan & Grand Blvd.,United States,42.331446,-83.095958,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1593,1593,ChIJJXCRwrsyO4gRQV-xTB1r8Dw,GodsWorld,"777 West Grand Boulevard, Detroit",42.329786799999994,-83.09440169999998,"['school', 'point_of_interest', 'establishment']",[,'
1594,1594,ChIJk5yRwrsyO4gRSdNJ4jVgHwc,Jenkins Loving Care,"777 West Grand Boulevard, Detroit",42.329786799999994,-83.09440169999998,"['health', 'point_of_interest', 'establishment']",[,'
1596,1596,ChIJW_zK6LsyO4gRsbmV13XfDhY,Soulchestra Inc.,"767 West Grand Boulevard, Detroit",42.329434899999995,-83.094421,"['point_of_interest', 'establishment']",[,'
1597,1597,ChIJTz4kKboyO4gRqoCUbxya5RY,W.Grand Blvd & Michigan,United States,42.331424,-83.09490699999998,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1598,1598,ChIJKWQniLkyO4gRy0nebJ4QZD4,Michigan & West Grand Blvd.,United States,42.33171900000001,-83.095187,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1603,1603,ChIJwy6I_oVcXEAR9_Wz0IDnFBE,"Advanced Care Rehab Services, LLC.","901 West Grand Boulevard, Detroit",42.33272410000001,-83.0964008,"['health', 'point_of_interest', 'establishment']",[,'
1607,1607,ChIJJ3zFOboyO4gR6OkD0GsPmlk,Hygrade Deli,"3640 Michigan Avenue, Detroit",42.33159360000001,-83.09405249999998,"['store', 'restaurant', 'food', 'point_of_interest', 'establishment']",[,'
1610,1610,ChIJoTNUMLoyO4gRLICvi5UJ2nA,Mike's Famous Ham Place,"3700 Michigan Avenue, Detroit",42.33157629999999,-83.0944344,"['restaurant', 'food', 'point_of_interest', 'establishment']",[,'
1611,1611,ChIJ8evu6bkyO4gRFqKfsY2o8nQ,"Dr. Peter Nwoke, MD","901 West Grand Boulevard, Detroit",42.33272410000001,-83.0964008,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
1612,1612,ChIJSSCSOboyO4gRZkTacKWhHxc,Hygrade Deli,"3650 Michigan Avenue, Detroit",42.33163029999999,-83.094197,"['store', 'food', 'point_of_interest', 'establishment']",[,'
1613,1613,ChIJ8evu6bkyO4gRcNe86LvRWsc,Cardona-Ortiz Carmen L MD,"901 West Grand Boulevard, Detroit",42.33272410000001,-83.0964008,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
1614,1614,ChIJ8evu6bkyO4gRxv2JHAdOa9A,Great American Rehab,"901 West Grand Boulevard #105, Detroit",42.33272410000001,-83.0964008,"['physiotherapist', 'health', 'point_of_interest', 'establishment']",[,'
1617,1617,ChIJB2BX6LkyO4gR9x-A4DEKu2g,Lodish E M Do,"901 West Grand Boulevard #104, Detroit",42.33272410000001,-83.0964008,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
1618,1618,ChIJ8evu6bkyO4gR7KnGbSfNk-w,Divine Medical Services,"901 West Grand Boulevard, Detroit",42.33272410000001,-83.0964008,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
1624,1624,ChIJr7Rs-7kyO4gRnDlncncyjOI,Grand Blvd & Ash,United States,42.33310600000001,-83.095747,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1626,1626,ChIJUdSaJroyO4gRW6Y4mXcnfck,W.Grand Blvd & Michigan,United States,42.331790999999996,-83.094882,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1655,1655,ChIJLf3NNbcyO4gR2og1Q6fKqdY,Martin Luther King Blvd & 25th,United States,42.33483199999999,-83.09547599999998,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1662,1662,ChIJH9X32LYyO4gRG3IY_QvTTYo,God's House of Prayer,Detroit,42.3360804,-83.09602120000001,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",[,'
1686,1686,ChIJfQ6ziEvNJIgRZgP2hVq_V7o,BP,"2971 West Warren Avenue, Detroit",42.3464164,-83.09561479999998,"['gas_station', 'atm', 'finance', 'point_of_interest', 'establishment']",[,'
1687,1687,ChIJffxVcUzNJIgRrX79K5WghOE,Second Olivet Missionary Baptist Church,"2927 West Warren Avenue, Detroit",42.3467551,-83.09500809999999,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",[,'
1692,1692,ChIJfQ6ziEvNJIgREQONf2EurA0,Warren & Jeffries Services,"2971 West Warren Avenue, Detroit",42.346436700000005,-83.09558340000002,"['atm', 'bank', 'gas_station', 'car_repair', 'finance', 'point_of_interest', 'establishment']",[,'
1693,1693,ChIJfQ6ziEvNJIgReQTFbd7-0c8,ATM (Warren & Jeffries Services),"2971 West Warren Avenue, Detroit",42.346388,-83.095512,"['atm', 'finance', 'point_of_interest', 'establishment']",[,'
1694,1694,ChIJawHUckzNJIgRxWNdVgZcYUk,Radio City Soul Cafe,Detroit,42.34686380000001,-83.09464670000001,"['point_of_interest', 'establishment']",[,'
1707,1707,ChIJidLCDkzNJIgR-GWNYRFPkFI,Warren & Lawton,United States,42.347325,-83.094774,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1709,1709,ChIJ4X3AEUzNJIgRzcdLKkXwxRU,Warren & Lawton,United States,42.347276,-83.094432,"['transit_station', 'point_of_interest', 'establishment']",[,'
1710,1710,ChIJk6psHeHNJIgRHae7L6rEWWc,Five Star Cooling,"1948, 2760 West Warren Avenue, Detroit",42.3481979,-83.094442,"['general_contractor', 'point_of_interest', 'establishment']",[,'
